Edad;Género;Civil;Educación;Geográgico;APPS;Dinero;Pago;EFF1;EFF2;EFF3;EFF4;EFF5;EFF6;EFF7;SYS1;SYS2;SYS3;SYS4;FUL1;FUL2;FUL3;FUL4;FUL5;FUL6;FUL7;PRIV1;PRIV2;PRIV3;WORK1;WORK2;WORK3;WORK4;WORK5;WORK6;WORK7;IUSE1;IUSE2;IUSE3;IREC1;IREC2;IREC3;PRI1;PRI2;SOOC1;SOOC2;SOOC3;EFICIENCIA;DISPONIBILIDAD_SISTEMA;CUMPLIMIENTO;PRIVACIDAD
24.000000000000;1.000000000000;1.000000000000;5.000000000000;1.000000000000;10.000000000000;3.000000000000;5.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;3.000000000000;7.000000000000;3.000000000000;3.000000000000;5.000000000000;6.000000000000;6.000000000000;3.000000000000;6.000000000000;1.000000000000;4.000000000000;3.000000000000;3.000000000000;7.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;7.000000000000;7.000000000000;7.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;6.000000000000;7.000000000000;5.000000000000;1162.000000000000;-4.000000000000;-262.000000000000;-201.000000000000
27.000000000000;1.000000000000;1.000000000000;7.000000000000;3.000000000000;5.000000000000;1.000000000000;4.000000000000;6.000000000000;6.000000000000;6.000000000000;5.000000000000;6.000000000000;6.000000000000;6.000000000000;5.000000000000;6.000000000000;3.000000000000;5.000000000000;3.000000000000;5.000000000000;3.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;6.000000000000;6.000000000000;6.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;6.000000000000;5.000000000000;4.000000000000;322.000000000000;258.000000000000;-1015.000000000000;-627.000000000000
25.000000000000;2.000000000000;1.000000000000;8.000000000000;1.000000000000;2.000000000000;3.000000000000;12.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;2.000000000000;2.000000000000;7.000000000000;7.000000000000;7.000000000000;-3282.000000000000;1208.000000000000;1622.000000000000;1336.000000000000
28.000000000000;1.000000000000;1.000000000000;7.000000000000;1.000000000000;10.000000000000;1.000000000000;8.000000000000;7.000000000000;7.000000000000;7.000000000000;6.000000000000;7.000000000000;7.000000000000;7.000000000000;5.000000000000;7.000000000000;4.000000000000;1.000000000000;5.000000000000;6.000000000000;5.000000000000;7.000000000000;5.000000000000;2.000000000000;4.000000000000;7.000000000000;4.000000000000;6.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;3.000000000000;3.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;6.000000000000;7.000000000000;3.000000000000;3.000000000000;4.000000000000;5.000000000000;5.000000000000;1062.000000000000;602.000000000000;64.000000000000;652.000000000000
27.000000000000;1.000000000000;1.000000000000;5.000000000000;1.000000000000;7.000000000000;2.000000000000;4.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;1.000000000000;5.000000000000;7.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;5.000000000000;5.000000000000;5.000000000000;6.000000000000;6.000000000000;6.000000000000;5.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;421.000000000000;561.000000000000;945.000000000000;28.000000000000
23.000000000000;1.000000000000;1.000000000000;5.000000000000;3.000000000000;4.000000000000;1.000000000000;4.000000000000;3.000000000000;5.000000000000;5.000000000000;5.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;4.000000000000;5.000000000000;1.000000000000;2.000000000000;3.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;5.000000000000;3.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;6.000000000000;6.000000000000;6.000000000000;4.000000000000;-166.000000000000;561.000000000000;-506.000000000000;-627.000000000000
26.000000000000;2.000000000000;1.000000000000;5.000000000000;2.000000000000;2.000000000000;1.000000000000;4.000000000000;7.000000000000;5.000000000000;7.000000000000;6.000000000000;7.000000000000;7.000000000000;7.000000000000;4.000000000000;7.000000000000;1.000000000000;2.000000000000;7.000000000000;7.000000000000;7.000000000000;5.000000000000;7.000000000000;6.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;6.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;5.000000000000;5.000000000000;3.000000000000;7.000000000000;7.000000000000;7.000000000000;4.000000000000;4.000000000000;7.000000000000;7.000000000000;7.000000000000;86.000000000000;299.000000000000;1298.000000000000;1336.000000000000
24.000000000000;1.000000000000;1.000000000000;12.000000000000;2.000000000000;2.000000000000;1.000000000000;10.000000000000;7.000000000000;7.000000000000;6.000000000000;5.000000000000;7.000000000000;7.000000000000;6.000000000000;5.000000000000;5.000000000000;5.000000000000;3.000000000000;5.000000000000;5.000000000000;5.000000000000;3.000000000000;7.000000000000;6.000000000000;7.000000000000;6.000000000000;5.000000000000;7.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;7.000000000000;7.000000000000;7.000000000000;6.000000000000;5.000000000000;6.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;745.000000000000;-85.000000000000;382.000000000000;814.000000000000
19.000000000000;2.000000000000;1.000000000000;7.000000000000;1.000000000000;2.000000000000;2.000000000000;4.000000000000;6.000000000000;4.000000000000;5.000000000000;5.000000000000;6.000000000000;6.000000000000;5.000000000000;5.000000000000;6.000000000000;2.000000000000;5.000000000000;5.000000000000;4.000000000000;6.000000000000;5.000000000000;5.000000000000;2.000000000000;5.000000000000;2.000000000000;2.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;5.000000000000;5.000000000000;6.000000000000;4.000000000000;5.000000000000;2.000000000000;2.000000000000;5.000000000000;4.000000000000;5.000000000000;-99.000000000000;258.000000000000;-197.000000000000;-1125.000000000000
28.000000000000;1.000000000000;1.000000000000;5.000000000000;1.000000000000;5.000000000000;1.000000000000;2.000000000000;7.000000000000;7.000000000000;7.000000000000;5.000000000000;5.000000000000;7.000000000000;6.000000000000;5.000000000000;4.000000000000;5.000000000000;3.000000000000;3.000000000000;5.000000000000;4.000000000000;5.000000000000;6.000000000000;3.000000000000;4.000000000000;6.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;5.000000000000;5.000000000000;7.000000000000;7.000000000000;7.000000000000;635.000000000000;-429.000000000000;-411.000000000000;-134.000000000000
